split_type,cell_line,model,parent_combination,child_combination,added_environment,parent_r2,child_r2,delta_r2,parent_rmse,child_rmse,delta_rmse,parent_mae,child_mae,delta_mae,delta_pearson,delta_spearman,n_paired,status,warning,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status
all,hct116,cnn(7|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.0854245467132743,0.0765575845908126,-0.0088669621224617,0.1642242622761597,0.1650184328722436,0.0007941705960839152,0.1321469640416501,0.1343603304574438,0.0022133664157936994,-0.011860231862998893,-0.0020558524689349156,1,ok,CI_AVAILABLE,-0.0223514270037412,0.0045351041480898,False,2000,ok
all,hct116,cnn(7|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.0854245467132743,0.0777311561890791,-0.007693390524195209,0.1642242622761597,0.1649135413753917,0.0006892790992319986,0.1321469640416501,0.1298597973559475,-0.002287166685702613,-0.00935741141207469,0.0028832470866496096,1,ok,CI_AVAILABLE,-0.0223032105714082,0.0065358667634427,False,2000,ok
all,hct116,cnn(7|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.0854245467132743,0.0849218615475644,-0.0005026851657099068,0.1642242622761597,0.1642693880007465,4.5125724586814187e-05,0.1321469640416501,0.1335736193495439,0.0014266553078937927,0.005133070427032982,-0.005247430055559388,1,ok,CI_AVAILABLE,-0.0113602085039019,0.0105125056579709,False,2000,ok
all,hct116,cnn(7|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.0781674286455782,0.0859330670990615,0.007765638453483298,0.1648745311958607,0.1641786001076671,-0.0006959310881936021,0.1312121399859201,0.1336760907893862,0.0024639508034660917,0.0068030443069457824,0.014058056113660733,1,ok,CI_AVAILABLE,-0.0061390325427055,0.0206738468259573,False,2000,ok
all,hct116,cnn(7|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.0781674286455782,0.0777311561890791,-0.00043627245649910384,0.1648745311958607,0.1649135413753917,3.9010179530979405e-05,0.1312121399859201,0.1298597973559475,-0.0013523426299726082,-0.009009905415741815,0.004892471488975425,1,ok,CI_AVAILABLE,-0.0134432585909962,0.0125101404264569,False,2000,ok
all,hct116,cnn(7|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.0781674286455782,0.0760884195126622,-0.0020790091329160043,0.1648745311958607,0.1650603472642658,0.00018581606840509246,0.1312121399859201,0.131537395076606,0.00032525509068589975,-0.015677932228655933,-0.0061652521467895904,1,ok,CI_AVAILABLE,-0.0178791843354702,0.0136092202737927,False,2000,ok
all,hct116,cnn(7|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.1026771836647955,0.0713944742729127,-0.031282709391882796,0.1626679166416866,0.1654791117132221,0.002811195071535516,0.130242066268449,0.1355527701116552,0.005310703843206199,-0.04468004846453699,-0.03051444780677731,1,ok,CI_AVAILABLE,-0.0426661632955074,-0.0208615884184837,True,2000,ok
all,hct116,cnn(7|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.1026771836647955,0.0849218615475644,-0.017755322117231104,0.1626679166416866,0.1642693880007465,0.0016014713590599139,0.130242066268449,0.1335736193495439,0.0033315530810948957,-0.0227447276686929,-0.02781325437427329,1,ok,CI_AVAILABLE,-0.0270775780081748,-0.0083428965881466,True,2000,ok
all,hct116,cnn(7|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.1026771836647955,0.0760884195126622,-0.026588764152133307,0.1626679166416866,0.1650603472642658,0.0023924306225792114,0.130242066268449,0.131537395076606,0.001295328808156998,-0.04390323632071469,-0.030740300867829307,1,ok,CI_AVAILABLE,-0.0400780886411666,-0.0132356090471148,True,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.0765575845908126,0.0708900626904793,-0.005667521900333303,0.1650184328722436,0.1655240491200924,0.0005056162478487836,0.1343603304574438,0.1344414062272149,8.107576977109399e-05,-0.00470747277840472,-0.013944876218773605,1,ok,CI_AVAILABLE,-0.0179752130061388,0.0065837739966809,False,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.0765575845908126,0.0806475239066081,0.004089939315795502,0.1650184328722436,0.1646525928766672,-0.0003658399955764058,0.1343603304574438,0.1295479028734735,-0.004812427583970297,0.03022795694705971,0.015102055328065411,1,ok,CI_AVAILABLE,-0.0089917127043008,0.0184819865971803,False,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,0.0859330670990615,0.0708900626904793,-0.015043004408582195,0.1641786001076671,0.1655240491200924,0.0013454490124252816,0.1336760907893862,0.1344414062272149,0.0007653154378287064,-0.02302324295201652,-0.02804956039904344,1,ok,CI_AVAILABLE,-0.0251652263104915,-0.0053697749972343,True,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,0.0859330670990615,0.080591074606806,-0.00534199249225549,0.1641786001076671,0.1646576477283976,0.000479047620730505,0.1336760907893862,0.1316618321673598,-0.0020142586220263936,-0.015200296751334608,-0.017104094761326738,1,ok,CI_AVAILABLE,-0.0155572639778256,0.0051512597128748,False,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,0.0713944742729127,0.0806475239066081,0.009253049633695401,0.1654791117132221,0.1646525928766672,-0.000826518836554907,0.1355527701116552,0.1295479028734735,-0.006004867238181694,0.03516997545287193,0.020994826347193907,1,ok,CI_AVAILABLE,-0.0044751418754458,0.0238361395895481,False,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.0713944742729127,0.080591074606806,0.009196600333893301,0.1654791117132221,0.1646576477283976,-0.0008214639848244942,0.1355527701116552,0.1316618321673598,-0.003890937944295403,0.00805749192808941,0.0028933604380715905,1,ok,CI_AVAILABLE,-0.0026904225815087,0.0224039889872074,False,2000,ok
all,hct116,cnn(7|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.0777311561890791,0.0708900626904793,-0.006841093498599793,0.1649135413753917,0.1655240491200924,0.0006105077447007001,0.1298597973559475,0.1344414062272149,0.004581608871267406,-0.0072102932293289235,-0.01888397577435813,1,ok,CI_AVAILABLE,-0.0214414671063423,0.0074807316996157,False,2000,ok
all,hct116,cnn(7|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.0777311561890791,0.0789758756392408,0.0012447194501617048,0.1649135413753917,0.1648022178710898,-0.00011132350430187454,0.1298597973559475,0.1312392453703792,0.0013794480144317112,-0.004343681989712689,-0.014634364549396539,1,ok,CI_AVAILABLE,-0.0105435848236083,0.012401889078319,False,2000,ok
all,hct116,cnn(7|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.0849218615475644,0.0806475239066081,-0.004274337640956291,0.1642693880007465,0.1646525928766672,0.0003832048759206952,0.1335736193495439,0.1295479028734735,-0.00402571647607039,0.013234654657027833,0.018293632914689884,1,ok,CI_AVAILABLE,-0.0166472680866718,0.0082535594701766,False,2000,ok
all,hct116,cnn(7|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.0849218615475644,0.0789758756392408,-0.005945985908323598,0.1642693880007465,0.1648022178710898,0.0005328298703433099,0.1335736193495439,0.1312392453703792,-0.0023343739791646945,-0.01883416382882036,-0.006503687407187542,1,ok,CI_AVAILABLE,-0.0182291697710752,0.0064803212881088,False,2000,ok
all,hct116,cnn(7|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.0760884195126622,0.080591074606806,0.004502655094143812,0.1650603472642658,0.1646576477283976,-0.0004026995358681895,0.131537395076606,0.1316618321673598,0.00012443709075379839,0.007280679784267108,0.0031192134991235854,1,ok,CI_AVAILABLE,-0.0061896801926195,0.0152591792866587,False,2000,ok
all,hct116,cnn(7|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.0760884195126622,0.0789758756392408,0.0028874561265786053,0.1650603472642658,0.1648022178710898,-0.0002581293931759876,0.131537395076606,0.1312392453703792,-0.0002981497062267968,0.0023243448232014297,-0.0035766409136315236,1,ok,CI_AVAILABLE,-0.0095382686704397,0.0150430854409933,False,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0708900626904793,0.0917955530336981,0.0209054903432188,0.1655240491200924,0.163651262918738,-0.0018727862013543928,0.1344414062272149,0.1300384632207498,-0.004402943006465099,0.02617511147926782,0.031117565145472426,1,ok,CI_AVAILABLE,0.0069176750257611,0.0344577580690383,True,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.0806475239066081,0.0917955530336981,0.011148029127089995,0.1646525928766672,0.163651262918738,-0.0010013299579292034,0.1295479028734735,0.1300384632207498,0.000490560347276292,-0.008760318246196608,0.002070633598633409,1,ok,CI_AVAILABLE,0.0020970539189875,0.0203385408967733,True,2000,ok
all,hct116,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.080591074606806,0.0917955530336981,0.011204478426892095,0.1646576477283976,0.163651262918738,-0.0010063848096596162,0.1316618321673598,0.1300384632207498,-0.0016233689466099988,0.018352165278585908,0.020172099507755725,1,ok,CI_AVAILABLE,-0.0011371955042704,0.0228589214384555,False,2000,ok
all,hct116,cnn(7|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.0789758756392408,0.0917955530336981,0.012819677394457302,0.1648022178710898,0.163651262918738,-0.001150954952351818,0.1312392453703792,0.1300384632207498,-0.0012007821496294036,0.023308500239651586,0.026867953920510834,1,ok,CI_AVAILABLE,0.0012845143210142,0.0247262138873338,True,2000,ok
all,hct116,linear,sequence,sequence_ctcf,ctcf,0.0968507033652117,0.0934162282054695,-0.003434475159742198,0.1631951783138366,0.1635051812915131,0.000310002977676499,0.131835120192893,0.1324006367872553,0.0005655165943622975,-0.010437596949665895,-0.0059901301614626035,1,ok,CI_AVAILABLE,-0.0091269165277481,0.0019521520007401,False,2000,ok
all,hct116,linear,sequence,sequence_dnase,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence,sequence_h3k4me3,h3k4me3,0.0968507033652117,0.0950047554874418,-0.001845947877769899,0.1631951783138366,0.1633618705872531,0.00016669227341650772,0.131835120192893,0.1318035321327687,-3.158806012429349e-05,-0.007080359304902306,-0.0018962377000243946,1,ok,CI_AVAILABLE,-0.0060754106380045,0.0021506189368665,False,2000,ok
all,hct116,linear,sequence,sequence_rrbs,rrbs,0.0968507033652117,0.0953248201652691,-0.0015258831999426098,0.1631951783138366,0.1633329803866852,0.00013780207284860846,0.131835120192893,0.1316561885748974,-0.00017893161799562018,-0.004885040034239507,-0.001318456774198895,1,ok,CI_AVAILABLE,-0.0037633210886269,0.0007784500485286,False,2000,ok
all,hct116,linear,sequence_ctcf,sequence_ctcf_dnase,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.0934162282054695,0.0911982343313297,-0.0022179938741398036,0.1635051812915131,0.1637050701275385,0.00019988883602539698,0.1324006367872553,0.1322684558699108,-0.00013218091734451543,-0.006665999758127095,-0.0024551888100602937,1,ok,CI_AVAILABLE,-0.0067925676703453,0.0019325092434883,False,2000,ok
all,hct116,linear,sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.0934162282054695,0.0921233475141729,-0.0012928806912965995,0.1635051812915131,0.163621727266201,0.00011654597468790939,0.1324006367872553,0.1321370695616445,-0.00026356722561080015,-0.003971305244743206,-0.00094478844713769,1,ok,CI_AVAILABLE,-0.003495980752632,0.0010283648734912,False,2000,ok
all,hct116,linear,sequence_dnase,sequence_ctcf_dnase,ctcf,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_dnase,sequence_dnase_rrbs,rrbs,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.0950047554874418,0.0911982343313297,-0.0038065211561121026,0.1633618705872531,0.1637050701275385,0.00034319954028538824,0.1318035321327687,0.1322684558699108,0.0004649237371420756,-0.010023237402890683,-0.0065490812714985025,1,ok,CI_AVAILABLE,-0.0095993522554636,0.0016289844643324,False,2000,ok
all,hct116,linear,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.0950047554874418,0.0932085832325899,-0.0017961722548519021,0.1633618705872531,0.1635239049253174,0.00016203433806430412,0.1318035321327687,0.1318289339449189,2.5401812150188663e-05,-0.0045701527115024065,-0.001296785297347669,1,ok,CI_AVAILABLE,-0.003984288778156,0.0005012780311517,False,2000,ok
all,hct116,linear,sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.0953248201652691,0.0921233475141729,-0.0032014726510961877,0.1633329803866852,0.163621727266201,0.0002887468795157999,0.1316561885748974,0.1321370695616445,0.00048088098674711754,-0.009523862160169594,-0.005616461834401398,1,ok,CI_AVAILABLE,-0.0088348789140582,0.0021790608298033,False,2000,ok
all,hct116,linear,sequence_rrbs,sequence_dnase_rrbs,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.0953248201652691,0.0932085832325899,-0.0021162369326791913,0.1633329803866852,0.1635239049253174,0.00019092453863220338,0.1316561885748974,0.1318289339449189,0.00017274537002151535,-0.006765471982165205,-0.0018745662231731686,1,ok,CI_AVAILABLE,-0.0063624545000493,0.0019201949471607,False,2000,ok
all,hct116,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,0.0911982343313297,0.089383352678669,-0.0018148816526607076,0.1637050701275385,0.1638684485215724,0.00016337839403390841,0.1322684558699108,0.1323105024050918,4.2046535181000655e-05,-0.0037502715044512858,-0.0011029339768319768,1,ok,CI_AVAILABLE,-0.0040310025215148,0.0004735559341497,False,2000,ok
all,hct116,linear,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.0921233475141729,0.089383352678669,-0.0027399948355039117,0.163621727266201,0.1638684485215724,0.000246721255371396,0.1321370695616445,0.1323105024050918,0.00017343284344728538,-0.006444966017835174,-0.0026133343397545805,1,ok,CI_AVAILABLE,-0.0073798326775431,0.0014292448759078,False,2000,ok
all,hct116,linear,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.0932085832325899,0.089383352678669,-0.003825230553920908,0.1635239049253174,0.1638684485215724,0.00034454359625499253,0.1318289339449189,0.1323105024050918,0.00048156846017288757,-0.009203356195839563,-0.00635522995098281,1,ok,CI_AVAILABLE,-0.0095852017402648,0.0016234278446063,False,2000,ok
all,hct116,linear,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_ctcf_dnase_h3k4me3,all,rrbs,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_ctcf_dnase_rrbs,all,h3k4me3,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_ctcf_h3k4me3_rrbs,all,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,linear,sequence_dnase_h3k4me3_rrbs,all,ctcf,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable
all,hct116,mlp,sequence,sequence_ctcf,ctcf,0.0927671929123749,0.0828739334098065,-0.009893259502568391,0.1635636985791968,0.1644531012144783,0.0008894026352814777,0.1299579305541878,0.1332138167374419,0.003255886183254092,-0.013765667983954455,-0.024768935097935707,1,ok,CI_AVAILABLE,-0.0201529581099748,-0.0002586528717074,True,2000,ok
all,hct116,mlp,sequence,sequence_dnase,dnase,0.0927671929123749,0.0810920817127767,-0.011675111199598201,0.1635636985791968,0.1646127787421077,0.001049080162910887,0.1299579305541878,0.1337189785388815,0.003761047984693705,-0.014681037594756696,-0.016222011075915588,1,ok,CI_AVAILABLE,-0.0244206432253122,0.0005592793459072,False,2000,ok
all,hct116,mlp,sequence,sequence_h3k4me3,h3k4me3,0.0927671929123749,0.0759511952339924,-0.016815997678382502,0.1635636985791968,0.1650726046309856,0.0015089060517887998,0.1299579305541878,0.1336806742568566,0.003722743702668785,-0.028543067493525365,-0.03404163078594208,1,ok,CI_AVAILABLE,-0.0295254085212945,-0.0048665748909115,True,2000,ok
all,hct116,mlp,sequence,sequence_rrbs,rrbs,0.0927671929123749,0.0893868957446344,-0.0033802971677404925,0.1635636985791968,0.1638681297280992,0.0003044311489023843,0.1299579305541878,0.1300359947848691,7.80642306812962e-05,-0.006515801184383774,-0.0012493741243929657,1,ok,CI_AVAILABLE,-0.0071884663775563,0.0004626870213542,False,2000,ok
all,hct116,mlp,sequence_ctcf,sequence_ctcf_dnase,dnase,0.0828739334098065,0.071475392776378,-0.011398540633428503,0.1644531012144783,0.1654719016474709,0.0010188004329926004,0.1332138167374419,0.1340589469707464,0.0008451302333045141,-0.01817920457936073,-0.008697535825403668,1,ok,CI_AVAILABLE,-0.0232369359582662,-0.0004249632474966,True,2000,ok
all,hct116,mlp,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.0828739334098065,0.0834869685215001,0.0006130351116935967,0.1644531012144783,0.164398129285524,-5.497192895428937e-05,0.1332138167374419,0.1335905519408019,0.00037673520336001243,8.845613118796392e-05,0.002058189097408125,1,ok,CI_AVAILABLE,-0.0079838037490844,0.0090869758278131,False,2000,ok
all,hct116,mlp,sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.0828739334098065,0.0847494497504959,0.001875516340689401,0.1644531012144783,0.164284862442367,-0.0001682387721112788,0.1332138167374419,0.1327872274442724,-0.0004265892931694937,0.0017257645426854706,0.006306200278837826,1,ok,CI_AVAILABLE,-0.0009943365585058,0.0050345109775662,False,2000,ok
all,hct116,mlp,sequence_dnase,sequence_ctcf_dnase,ctcf,0.0810920817127767,0.071475392776378,-0.009616688936398693,0.1646127787421077,0.1654719016474709,0.000859122905363191,0.1337189785388815,0.1340589469707464,0.000339968431864901,-0.01726383496855849,-0.017244459847423788,1,ok,CI_AVAILABLE,-0.0221421662718057,0.0028904527425765,False,2000,ok
