split_type,cell_line,model,parent_combination,child_combination,added_environment,parent_r2,child_r2,delta_r2,parent_rmse,child_rmse,delta_rmse,parent_mae,child_mae,delta_mae,delta_pearson,delta_spearman,n_paired,status,warning,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status,abs_delta_r2,rel_delta_r2
all,hct116,cnn(7|3),sequence,sequence_h3k4me3,h3k4me3,0.1625997827733867,0.1627910257488118,0.0001912429754251,0.1571426540073641,0.1571247090963661,-1.7944910997991226e-05,0.1263610076112318,0.1259752084065951,-0.0003857992046367,-0.001285632037148,0.0119105102224452,1,ok,CI_AVAILABLE,-0.0124969128519296,0.0130858663469553,False,2000,ok,0.0001912429754251,0.0011761576317210274
all,hct116,cnn(7|3),sequence,sequence_rrbs,rrbs,0.1625997827733867,0.1826103540832742,0.0200105713098875,0.1571426540073641,0.1552537558097075,-0.0018888981976566,0.1263610076112318,0.1235846712021418,-0.00277633640909,0.0282297645044946,0.0261474629872995,1,ok,CI_AVAILABLE,0.0089949648827314,0.0308869276195764,True,2000,ok,0.0200105713098875,0.12306640862968425
all,hct116,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,dnase,0.1752113713341692,0.1595050443768936,-0.0157063269572755,0.1559548486256887,0.157432758374729,0.0014779097490403,0.124377716161271,0.1269856715931755,0.0026079554319045,-0.0180378228931287,-0.0200740029325077,1,ok,CI_AVAILABLE,-0.0256484858691692,-0.0052948715165257,True,2000,ok,0.0157063269572755,-0.0896421667022961
all,hct116,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.1752113713341692,0.1442748704258248,-0.0309365009083444,0.1559548486256887,0.1588527333508561,0.0028978847251673,0.124377716161271,0.1262746691900307,0.0018969530287596,-0.0437695786601179,-0.0296681759894713,1,ok,CI_AVAILABLE,-0.0432425700128078,-0.0188157353550195,True,2000,ok,0.0309365009083444,-0.17656674148929086
all,hct116,cnn(7|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.1752113713341692,0.1897394489976209,0.0145280776634517,0.1559548486256887,0.1545752283125542,-0.0013796203131344,0.124377716161271,0.1232408375060842,-0.0011368786551868,0.0150622464431551,0.0070136236849008,1,ok,CI_AVAILABLE,0.0051113427616655,0.0236997194588184,True,2000,ok,0.0145280776634517,0.08291743596791584
all,hct116,cnn(7|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.1808545979339318,0.1595050443768936,-0.0213495535570381,0.1554204092013632,0.157432758374729,0.0020123491733657,0.1250755689593181,0.1269856715931755,0.0019101026338574,-0.0309636526438247,-0.0280114615057476,1,ok,CI_AVAILABLE,-0.0325023792684078,-0.0104272542521357,True,2000,ok,0.0213495535570381,-0.1180481657692625
all,hct116,cnn(7|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.1808545979339318,0.1205268231998937,-0.060327774734038,0.1554204092013632,0.1610418861051404,0.0056214769037771,0.1250755689593181,0.1258049778996725,0.0007294089403543,-0.0493879107965363,-0.0188252273721797,1,ok,CI_AVAILABLE,-0.0744113847613334,-0.046499989926815,True,2000,ok,0.060327774734038,-0.3335705888775712
all,hct116,cnn(7|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.1808545979339318,0.1329856500774909,-0.0478689478564408,0.1554204092013632,0.1598971385599019,0.0044767293585386,0.1250755689593181,0.1293083380368718,0.0042327690775537,-0.0527832935728824,-0.0420823025449678,1,ok,CI_AVAILABLE,-0.0579116977751255,-0.0375697985291481,True,2000,ok,0.0478689478564408,-0.26468195115463894
all,hct116,cnn(7|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.1627910257488118,0.1442748704258248,-0.018516155322987,0.1571247090963661,0.1588527333508561,0.0017280242544899,0.1259752084065951,0.1262746691900307,0.0002994607834355,-0.0297860917044301,-0.0244597323897847,1,ok,CI_AVAILABLE,-0.0289369542151689,-0.0082391593605279,True,2000,ok,0.018516155322987,-0.11374186775846978
all,hct116,cnn(7|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.1627910257488118,0.1205268231998937,-0.042264202548918,0.1571247090963661,0.1610418861051404,0.0039171770087742,0.1259752084065951,0.1258049778996725,-0.0001702305069226,-0.0224785940901525,-0.0056793251992532,1,ok,CI_AVAILABLE,-0.0537659078836441,-0.0299803987145423,True,2000,ok,0.042264202548918,-0.2596224352940198
all,hct116,cnn(7|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.1627910257488118,0.1477645666028961,-0.0150264591459156,0.1571247090963661,0.1585284971691912,0.001403788072825,0.1259752084065951,0.1273093312261289,0.0013341228195337,-0.0235320790791314,-0.0242464614085355,1,ok,CI_AVAILABLE,-0.0235614329576492,-0.0065257968381047,True,2000,ok,0.0150264591459156,-0.09230520587235305
all,hct116,cnn(7|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.1826103540832742,0.1897394489976209,0.0071290949143467,0.1552537558097075,0.1545752283125542,-0.0006785274971532,0.1235846712021418,0.1232408375060842,-0.0003438336960576,-0.0004696631427997,-0.0020148854802669,1,ok,CI_AVAILABLE,-0.006963238120079,0.0217596963047981,False,2000,ok,0.0071290949143467,0.03903992711769061
all,hct116,cnn(7|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.1826103540832742,0.1329856500774909,-0.0496247040057832,0.1552537558097075,0.1598971385599019,0.0046433827501944,0.1235846712021418,0.1293083380368718,0.00572366683473,-0.0553893734081413,-0.0431733531368956,1,ok,CI_AVAILABLE,-0.0606927685439586,-0.0387632995843887,True,2000,ok,0.0496247040057832,-0.2717518634411786
all,hct116,cnn(7|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.1826103540832742,0.1477645666028961,-0.034845787480378,0.1552537558097075,0.1585284971691912,0.0032747413594837,0.1235846712021418,0.1273093312261289,0.003724660023987,-0.0530474756207741,-0.0384834141733899,1,ok,CI_AVAILABLE,-0.0481769032776355,-0.0207953136414289,True,2000,ok,0.034845787480378,-0.19082043652622008
all,hct116,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.1595050443768936,0.2005834057890738,0.0410783614121801,0.157432758374729,0.1535373811445573,-0.0038953772301716,0.1269856715931755,0.1210084437592458,-0.0059772278339297,0.04052659931787,0.0541793346646742,1,ok,CI_AVAILABLE,0.0250296294689178,0.0572494156658649,True,2000,ok,0.0410783614121801,0.2575364407605584
all,hct116,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.1595050443768936,0.1182803949860576,-0.041224649390836,0.157432758374729,0.1612474286532484,0.0038146702785193,0.1269856715931755,0.128567252590195,0.0015815809970194,-0.0612070253407136,-0.0388491508711072,1,ok,CI_AVAILABLE,-0.0567809492349624,-0.0258788559585809,True,2000,ok,0.041224649390836,-0.2584535777653934
all,hct116,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,0.1442748704258248,0.2005834057890738,0.056308535363249,0.1588527333508561,0.1535373811445573,-0.0053153522062987,0.1262746691900307,0.1210084437592458,-0.0052662254307848,0.0662583550848592,0.0637735077216378,1,ok,CI_AVAILABLE,0.0434058383107185,0.0691100284457206,True,2000,ok,0.056308535363249,0.3902865079487185
all,hct116,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,0.1442748704258248,0.16628858367567,0.0220137132498452,0.1588527333508561,0.156796160341391,-0.0020565730094651,0.1262746691900307,0.1263920301696376,0.0001173609796069,0.0363434113937193,0.024646885072935,1,ok,CI_AVAILABLE,0.0114266574382781,0.0324605107307434,True,2000,ok,0.0220137132498452,0.15258175720326142
all,hct116,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,0.1897394489976209,0.1182803949860576,-0.0714590540115633,0.1545752283125542,0.1612474286532484,0.0066722003406941,0.1232408375060842,0.128567252590195,0.0053264150841108,-0.0943070946769975,-0.0659367774885159,1,ok,CI_AVAILABLE,-0.0856886580586433,-0.0577947385609149,True,2000,ok,0.0714590540115633,-0.3766167467496931
all,hct116,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.1897394489976209,0.16628858367567,-0.0234508653219508,0.1545752283125542,0.156796160341391,0.0022209320288367,0.1232408375060842,0.1263920301696376,0.0031511926635534,-0.0224884137095537,-0.0120349146014371,1,ok,CI_AVAILABLE,-0.0351742804050445,-0.0117588313296437,True,2000,ok,0.0234508653219508,-0.12359509551566604
all,hct116,cnn(7|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.1205268231998937,0.2005834057890738,0.0800565825891801,0.1610418861051404,0.1535373811445573,-0.007504504960583,0.1258049778996725,0.1210084437592458,-0.0047965341404266,0.0589508574705816,0.0449931005311063,1,ok,CI_AVAILABLE,0.0621817074716091,0.0974643751978874,True,2000,ok,0.0800565825891801,0.6642221247000452
all,hct116,cnn(7|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.1205268231998937,0.1582148458530929,0.0376880226531991,0.1610418861051404,0.1575535453118844,-0.0034883407932559,0.1258049778996725,0.1278268737025175,0.002021895802845,0.0217464234483248,-0.0040404393497475,1,ok,CI_AVAILABLE,0.017644565552473,0.0559918843209743,True,2000,ok,0.0376880226531991,0.3126940680307613
all,hct116,cnn(7|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.1329856500774909,0.1182803949860576,-0.0147052550914333,0.1598971385599019,0.1612474286532484,0.0013502900933465,0.1293083380368718,0.128567252590195,-0.0007410854466768,-0.0393873844116559,-0.0247783098318871,1,ok,CI_AVAILABLE,-0.0281997378915548,-0.0006372615462169,True,2000,ok,0.0147052550914333,-0.11057775844885917
all,hct116,cnn(7|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.1329856500774909,0.1582148458530929,0.0252291957756019,0.1598971385599019,0.1575535453118844,-0.0023435932480175,0.1293083380368718,0.1278268737025175,-0.0014814643343543,0.0251418062246709,0.0192166358230405,1,ok,CI_AVAILABLE,0.0095356600359082,0.0401613749563694,True,2000,ok,0.0252291957756019,0.1897136703163147
all,hct116,cnn(7|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.1477645666028961,0.16628858367567,0.0185240170727739,0.1585284971691912,0.156796160341391,-0.0017323368278002,0.1273093312261289,0.1263920301696376,-0.0009173010564912,0.0300893987684205,0.0244336140916858,1,ok,CI_AVAILABLE,0.0058945594355463,0.0314809679985046,True,2000,ok,0.0185240170727739,0.12536169867134328
all,hct116,cnn(7|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.1477645666028961,0.1582148458530929,0.0104502792501967,0.1585284971691912,0.1575535453118844,-0.0009749518573068,0.1273093312261289,0.1278268737025175,0.0005175424763886,0.0227999084373037,0.0145266968595347,1,ok,CI_AVAILABLE,-0.0027011975180357,0.0230788961052894,False,2000,ok,0.0104502792501967,0.07072249789275178
all,hct116,cnn(7|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.2005834057890738,0.1497551375406163,-0.0508282682484574,0.1535373811445573,0.1583432509992367,0.0048058698546794,0.1210084437592458,0.125058489128136,0.0040500453688901,-0.0289301264914402,-0.0291906750855207,1,ok,CI_AVAILABLE,-0.065714381635189,-0.0362170748412609,True,2000,ok,0.0508282682484574,-0.25340215980731007
all,hct116,cnn(7|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.1182803949860576,0.1497551375406163,0.0314747425545587,0.1612474286532484,0.1583432509992367,-0.0029041776540116,0.128567252590195,0.125058489128136,-0.003508763462059,0.0728034981671433,0.0638378104502608,1,ok,CI_AVAILABLE,0.0179485790431499,0.0456688590347766,True,2000,ok,0.0314747425545587,0.26610278532016074
all,hct116,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.16628858367567,0.1497551375406163,-0.0165334461350536,0.156796160341391,0.1583432509992367,0.0015470906578457,0.1263920301696376,0.125058489128136,-0.0013335410415016,0.0009848171996996,0.0099359475631821,1,ok,CI_AVAILABLE,-0.0286962650716304,-0.0042712269350886,True,2000,ok,0.0165334461350536,-0.09942622499750499
all,hct116,cnn(7|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.1582148458530929,0.1497551375406163,-0.0084597083124765,0.1575535453118844,0.1583432509992367,0.0007897056873523,0.1278268737025175,0.125058489128136,-0.0027683845743814,0.0082743075308164,0.0198428647953332,1,ok,CI_AVAILABLE,-0.0253919288516044,0.0101416576653718,False,2000,ok,0.0084597083124765,-0.05346975036926425
all,hct116,linear,sequence,sequence_ctcf,ctcf,0.1142476475589202,0.1123396325271509,-0.0019080150317692,0.1616157590753241,0.1617897351373985,0.0001739760620743,0.1297810661163884,0.1298723333511239,9.126723473548704e-05,-0.0062057967360149,-0.0039132217641634,1,ok,CI_AVAILABLE,-0.0056518539786338,0.0020207643974572,False,2000,ok,0.0019080150317692,-0.01670069425967998
all,hct116,linear,sequence,sequence_dnase,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence,sequence_h3k4me3,h3k4me3,0.1142476475589202,0.1125382985434279,-0.0017093490154923,0.1616157590753241,0.1617716291579304,0.0001558700826062,0.1297810661163884,0.1296752959829527,-0.0001057701334357,-0.0052930726377185,-0.0026657916424849,1,ok,CI_AVAILABLE,-0.0053590191528201,0.0018846750026568,False,2000,ok,0.0017093490154923,-0.014961787415454208
all,hct116,linear,sequence,sequence_rrbs,rrbs,0.1142476475589202,0.1158584532389718,0.0016108056800516,0.1616157590753241,0.1614687371409458,-0.0001470219343782,0.1297810661163884,0.1295475580622205,-0.0002335080541678,0.0018425167474668,0.0034912846372336,1,ok,CI_AVAILABLE,-0.0009246513363905,0.0042561278678476,False,2000,ok,0.0016108056800516,0.014099245931701742
all,hct116,linear,sequence_ctcf,sequence_ctcf_dnase,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.1123396325271509,0.11021243854154,-0.0021271939856108,0.1617897351373985,0.1619834760236665,0.000193740886268,0.1298723333511239,0.1298759164963664,3.583145242513908e-06,-0.0052992863064511,-0.0026001016805595,1,ok,CI_AVAILABLE,-0.0059671578928828,0.0014069452881813,False,2000,ok,0.0021271939856108,-0.01893538315693428
all,hct116,linear,sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.1123396325271509,0.1138722539755959,0.001532621448445,0.1617897351373985,0.1616500028975274,-0.000139732239871,0.1298723333511239,0.1295997570478283,-0.0002725763032955,0.0018916007881505,0.0035732854392835,1,ok,CI_AVAILABLE,-0.0009730636957101,0.0041745007038116,False,2000,ok,0.001532621448445,0.013642749348272854
all,hct116,linear,sequence_dnase,sequence_ctcf_dnase,ctcf,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_dnase,sequence_dnase_rrbs,rrbs,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.1125382985434279,0.11021243854154,-0.0023258600018878,0.1617716291579304,0.1619834760236665,0.0002118468657361,0.1296752959829527,0.1298759164963664,0.0002006205134137,-0.0062120104047475,-0.003847531802238,1,ok,CI_AVAILABLE,-0.0060482574626803,0.0016759395366534,False,2000,ok,0.0023258600018878,-0.020667275336407043
all,hct116,linear,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.1125382985434279,0.1141163431810392,0.0015780446376113,0.1617716291579304,0.1616277376324532,-0.0001438915254771,0.1296752959829527,0.1294199746488779,-0.0002553213340747,0.0018923322890905,0.003471399671353,1,ok,CI_AVAILABLE,-0.0009731009486131,0.0041864709928631,False,2000,ok,0.0015780446376113,0.01402228981631832
all,hct116,linear,sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.1158584532389718,0.1138722539755959,-0.0019861992633758,0.1614687371409458,0.1616500028975274,0.0001812657565815,0.1295475580622205,0.1295997570478283,5.2198985607793125e-05,-0.0061567126953311,-0.0038312209621135,1,ok,CI_AVAILABLE,-0.0058186994865536,0.0019406169885769,False,2000,ok,0.0019861992633758,-0.017143326255866963
all,hct116,linear,sequence_rrbs,sequence_dnase_rrbs,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.1158584532389718,0.1141163431810392,-0.0017421100579325,0.1614687371409458,0.1616277376324532,0.0001590004915073,0.1295475580622205,0.1294199746488779,-0.0001275834133426,-0.0052432570960948,-0.0026856766083656,1,ok,CI_AVAILABLE,-0.0053807036019861,0.0018021747237071,False,2000,ok,0.0017421100579325,-0.015036538200101734
all,hct116,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,0.11021243854154,0.1116475286205782,0.0014350900790381,0.1619834760236665,0.1618527961310547,-0.0001306798926118,0.1298759164963664,0.1296093244639152,-0.0002665920324511,0.0018245851043295,0.0033097738306007,1,ok,CI_AVAILABLE,-0.0010831772815436,0.0040743602439761,False,2000,ok,0.0014350900790381,0.013021126272396218
all,hct116,linear,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.1138722539755959,0.1116475286205782,-0.0022247253550177,0.1616500028975274,0.1618527961310547,0.0002027932335272,0.1295997570478283,0.1296093244639152,9.567416086903036e-06,-0.0053663019902721,-0.0028636132892423,1,ok,CI_AVAILABLE,-0.0060805678367614,0.0013069584965705,False,2000,ok,0.0022247253550177,-0.019537027479007166
all,hct116,linear,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.1141163431810392,0.1116475286205782,-0.002468814560461,0.1616277376324532,0.1618527961310547,0.0002250584986014,0.1294199746488779,0.1296093244639152,0.0001893498150373,-0.0062797575895084,-0.0040091576429903,1,ok,CI_AVAILABLE,-0.0063088969327509,0.0016209378372877,False,2000,ok,0.002468814560461,-0.02163418921113134
all,hct116,linear,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_ctcf_dnase_h3k4me3,all,rrbs,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_ctcf_dnase_rrbs,all,h3k4me3,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;parent_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
all,hct116,linear,sequence_ctcf_h3k4me3_rrbs,all,dnase,,,,,,,,,,,,0,unavailable,INVALID_EXPERIMENTS_EXCLUDED;child_all_invalid;CI_UNAVAILABLE,,,,0,unavailable,,
