cell_line,environment,region,model,mean_norm_attribution
none,sequence_ctcf_dnase_rrbs,seed core (9-16),xgboost,0.3229470044574657
none,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),xgboost,0.34590370543185517
none,sequence_ctcf_dnase_rrbs,PAM (21-23),xgboost,0.04831411792087834
none,sequence_ctcf_h3k4me3,PAM-distal (1-8),cnn,0.3409080078947915
none,sequence_ctcf_h3k4me3,seed core (9-16),cnn,0.34411559525581636
none,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),cnn,0.1940507785078707
none,sequence_ctcf_h3k4me3,PAM (21-23),cnn,0.12092561834152141
none,sequence_ctcf_h3k4me3,PAM-distal (1-8),linear,0.34721038043920494
none,sequence_ctcf_h3k4me3,seed core (9-16),linear,0.25875848508159605
none,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),linear,0.2475992797009181
none,sequence_ctcf_h3k4me3,PAM (21-23),linear,0.14643185477828086
none,sequence_ctcf_h3k4me3,PAM-distal (1-8),mlp,0.3015237780007536
none,sequence_ctcf_h3k4me3,seed core (9-16),mlp,0.3298318410409223
none,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),mlp,0.25625744625407054
none,sequence_ctcf_h3k4me3,PAM (21-23),mlp,0.1123869347042536
none,sequence_ctcf_h3k4me3,PAM-distal (1-8),transformer,0.25931588425653074
none,sequence_ctcf_h3k4me3,seed core (9-16),transformer,0.28609206551831134
none,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),transformer,0.36921216474720564
none,sequence_ctcf_h3k4me3,PAM (21-23),transformer,0.08537988547795217
none,sequence_ctcf_h3k4me3,PAM-distal (1-8),xgboost,0.2865389284445452
none,sequence_ctcf_h3k4me3,seed core (9-16),xgboost,0.3232940746074724
none,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),xgboost,0.34236679109758666
none,sequence_ctcf_h3k4me3,PAM (21-23),xgboost,0.04780020585039574
none,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.345823644348909
none,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),cnn,0.34764808133602576
none,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.19096072267073194
none,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),cnn,0.11556755164433324
none,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),linear,0.3936963397496346
none,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),linear,0.07657199582554192
none,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,0.060942719195761226
none,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),linear,0.4687889452290622
none,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.30671913349439195
none,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),mlp,0.32574995527637984
none,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.2648293981705099
none,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),mlp,0.10270151305871802
none,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.26564818936749335
none,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),transformer,0.28992205801735366
none,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.3521177149215273
none,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),transformer,0.09231203769362559
none,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.2848374483055833
none,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),xgboost,0.32276364432684646
none,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.3444767841852461
none,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),xgboost,0.047922123182324236
none,sequence_ctcf_rrbs,PAM-distal (1-8),cnn,0.3436895656651422
none,sequence_ctcf_rrbs,seed core (9-16),cnn,0.3422720073724868
none,sequence_ctcf_rrbs,PAM-proximal seed (17-20),cnn,0.1951804271807066
none,sequence_ctcf_rrbs,PAM (21-23),cnn,0.11885799978166434
none,sequence_ctcf_rrbs,PAM-distal (1-8),linear,0.21074321164282123
none,sequence_ctcf_rrbs,seed core (9-16),linear,0.07480778844973639
none,sequence_ctcf_rrbs,PAM-proximal seed (17-20),linear,0.06038785799035363
none,sequence_ctcf_rrbs,PAM (21-23),linear,0.6540611419170888
none,sequence_ctcf_rrbs,PAM-distal (1-8),mlp,0.3172102666185077
none,sequence_ctcf_rrbs,seed core (9-16),mlp,0.33617855021682697
none,sequence_ctcf_rrbs,PAM-proximal seed (17-20),mlp,0.24666790296930796
none,sequence_ctcf_rrbs,PAM (21-23),mlp,0.09994328019535723
none,sequence_ctcf_rrbs,PAM-distal (1-8),transformer,0.26851429314534225
none,sequence_ctcf_rrbs,seed core (9-16),transformer,0.27555599986541934
none,sequence_ctcf_rrbs,PAM-proximal seed (17-20),transformer,0.36421240790207654
none,sequence_ctcf_rrbs,PAM (21-23),transformer,0.0917172990871618
none,sequence_ctcf_rrbs,PAM-distal (1-8),xgboost,0.2839302832608468
none,sequence_ctcf_rrbs,seed core (9-16),xgboost,0.32081879807379504
none,sequence_ctcf_rrbs,PAM-proximal seed (17-20),xgboost,0.34727211834300153
none,sequence_ctcf_rrbs,PAM (21-23),xgboost,0.0479788003223567
none,sequence_dnase,PAM-distal (1-8),cnn,0.3539818644749304
none,sequence_dnase,seed core (9-16),cnn,0.32692337746438216
none,sequence_dnase,PAM-proximal seed (17-20),cnn,0.19077728906650804
none,sequence_dnase,PAM (21-23),cnn,0.1283174689941793
none,sequence_dnase,PAM-distal (1-8),linear,0.3841279179631016
none,sequence_dnase,seed core (9-16),linear,0.2736785121691745
none,sequence_dnase,PAM-proximal seed (17-20),linear,0.1756462875052902
none,sequence_dnase,PAM (21-23),linear,0.16654728236243377
none,sequence_dnase,PAM-distal (1-8),mlp,0.30431146987842944
none,sequence_dnase,seed core (9-16),mlp,0.33018578737990834
none,sequence_dnase,PAM-proximal seed (17-20),mlp,0.26033462723710965
none,sequence_dnase,PAM (21-23),mlp,0.10516811550455255
none,sequence_dnase,PAM-distal (1-8),transformer,0.2856395699047215
none,sequence_dnase,seed core (9-16),transformer,0.26449309043175706
none,sequence_dnase,PAM-proximal seed (17-20),transformer,0.35544277195468416
none,sequence_dnase,PAM (21-23),transformer,0.0944245677088373
none,sequence_dnase,PAM-distal (1-8),xgboost,0.2776844244181042
none,sequence_dnase,seed core (9-16),xgboost,0.3223901966275695
none,sequence_dnase,PAM-proximal seed (17-20),xgboost,0.35293245695419273
none,sequence_dnase,PAM (21-23),xgboost,0.04699292200013353
none,sequence_dnase_h3k4me3,PAM-distal (1-8),cnn,0.3418607964691618
none,sequence_dnase_h3k4me3,seed core (9-16),cnn,0.3349650181971953
none,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),cnn,0.18916584556195307
none,sequence_dnase_h3k4me3,PAM (21-23),cnn,0.13400833977168972
none,sequence_dnase_h3k4me3,PAM-distal (1-8),linear,0.3888468217185899
none,sequence_dnase_h3k4me3,seed core (9-16),linear,0.2703769727046237
none,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),linear,0.17831286583912298
none,sequence_dnase_h3k4me3,PAM (21-23),linear,0.16246333973766344
none,sequence_dnase_h3k4me3,PAM-distal (1-8),mlp,0.2990040925149128
none,sequence_dnase_h3k4me3,seed core (9-16),mlp,0.33273861290690293
none,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),mlp,0.26495388243821827
none,sequence_dnase_h3k4me3,PAM (21-23),mlp,0.10330341213996602
none,sequence_dnase_h3k4me3,PAM-distal (1-8),transformer,0.33045997749597045
none,sequence_dnase_h3k4me3,seed core (9-16),transformer,0.30917446043150154
none,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),transformer,0.2808146641581445
none,sequence_dnase_h3k4me3,PAM (21-23),transformer,0.07955089791438341
none,sequence_dnase_h3k4me3,PAM-distal (1-8),xgboost,0.2846923460618346
none,sequence_dnase_h3k4me3,seed core (9-16),xgboost,0.3266751899580325
none,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),xgboost,0.34189743334305933
none,sequence_dnase_h3k4me3,PAM (21-23),xgboost,0.046735030637073696
none,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.34698832223333137
none,sequence_dnase_h3k4me3_rrbs,seed core (9-16),cnn,0.3397666197604402
none,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.18697887272801608
none,sequence_dnase_h3k4me3_rrbs,PAM (21-23),cnn,0.12626618527821232
none,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),linear,0.6118944960989189
none,sequence_dnase_h3k4me3_rrbs,seed core (9-16),linear,0.10025278633984744
none,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,0.0669067102414436
none,sequence_dnase_h3k4me3_rrbs,PAM (21-23),linear,0.22094600731979003
none,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.2874082144339632
none,sequence_dnase_h3k4me3_rrbs,seed core (9-16),mlp,0.334538273639866
none,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.2708103038774652
none,sequence_dnase_h3k4me3_rrbs,PAM (21-23),mlp,0.10724320804870555
none,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.32015768052279314
none,sequence_dnase_h3k4me3_rrbs,seed core (9-16),transformer,0.27421829298380507
none,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.33300442656260076
none,sequence_dnase_h3k4me3_rrbs,PAM (21-23),transformer,0.07261959993080082
none,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.28560795176560105
none,sequence_dnase_h3k4me3_rrbs,seed core (9-16),xgboost,0.3281077990456679
none,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.34106198637539004
none,sequence_dnase_h3k4me3_rrbs,PAM (21-23),xgboost,0.04522226281334104
none,sequence_dnase_rrbs,PAM-distal (1-8),cnn,0.34738294434416783
none,sequence_dnase_rrbs,seed core (9-16),cnn,0.3396201424336578
none,sequence_dnase_rrbs,PAM-proximal seed (17-20),cnn,0.18549449538158777
none,sequence_dnase_rrbs,PAM (21-23),cnn,0.12750241784058652
none,sequence_dnase_rrbs,PAM-distal (1-8),linear,0.37605695342669476
none,sequence_dnase_rrbs,seed core (9-16),linear,0.28531010026607584
none,sequence_dnase_rrbs,PAM-proximal seed (17-20),linear,0.18355156002755807
none,sequence_dnase_rrbs,PAM (21-23),linear,0.15508138627967133
none,sequence_dnase_rrbs,PAM-distal (1-8),mlp,0.304038009883394
none,sequence_dnase_rrbs,seed core (9-16),mlp,0.339036896196477
none,sequence_dnase_rrbs,PAM-proximal seed (17-20),mlp,0.2512572485837105
none,sequence_dnase_rrbs,PAM (21-23),mlp,0.10566784533641856
none,sequence_dnase_rrbs,PAM-distal (1-8),transformer,0.280872120496935
none,sequence_dnase_rrbs,seed core (9-16),transformer,0.272908043592601
none,sequence_dnase_rrbs,PAM-proximal seed (17-20),transformer,0.3639143917187808
none,sequence_dnase_rrbs,PAM (21-23),transformer,0.08230544419168322
none,sequence_dnase_rrbs,PAM-distal (1-8),xgboost,0.2805843552244652
none,sequence_dnase_rrbs,seed core (9-16),xgboost,0.32396653792983854
none,sequence_dnase_rrbs,PAM-proximal seed (17-20),xgboost,0.34976910933730976
none,sequence_dnase_rrbs,PAM (21-23),xgboost,0.04567999750838658
none,sequence_h3k4me3,PAM-distal (1-8),cnn,0.3471615669408405
none,sequence_h3k4me3,seed core (9-16),cnn,0.3377755273231722
none,sequence_h3k4me3,PAM-proximal seed (17-20),cnn,0.1976710671937593
none,sequence_h3k4me3,PAM (21-23),cnn,0.1173918385422281
none,sequence_h3k4me3,PAM-distal (1-8),linear,0.26463107416177223
none,sequence_h3k4me3,seed core (9-16),linear,0.27979185515497185
none,sequence_h3k4me3,PAM-proximal seed (17-20),linear,0.3123564136094523
none,sequence_h3k4me3,PAM (21-23),linear,0.1432206570738036
none,sequence_h3k4me3,PAM-distal (1-8),mlp,0.28775580148253666
none,sequence_h3k4me3,seed core (9-16),mlp,0.3273066988110561
none,sequence_h3k4me3,PAM-proximal seed (17-20),mlp,0.30080334725441477
none,sequence_h3k4me3,PAM (21-23),mlp,0.08413415245199254
none,sequence_h3k4me3,PAM-distal (1-8),transformer,0.3243723286829789
none,sequence_h3k4me3,seed core (9-16),transformer,0.3171389424092642
none,sequence_h3k4me3,PAM-proximal seed (17-20),transformer,0.29239787792961464
none,sequence_h3k4me3,PAM (21-23),transformer,0.0660908509781421
none,sequence_h3k4me3,PAM-distal (1-8),xgboost,0.28869883155121123
none,sequence_h3k4me3,seed core (9-16),xgboost,0.3286825466592193
none,sequence_h3k4me3,PAM-proximal seed (17-20),xgboost,0.33641997146017455
none,sequence_h3k4me3,PAM (21-23),xgboost,0.04619865032939492
none,sequence_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.3419280079333242
none,sequence_h3k4me3_rrbs,seed core (9-16),cnn,0.3373443933881779
none,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.1956340752589109
none,sequence_h3k4me3_rrbs,PAM (21-23),cnn,0.12509352341958707
none,sequence_h3k4me3_rrbs,PAM-distal (1-8),linear,0.6769727404443608
none,sequence_h3k4me3_rrbs,seed core (9-16),linear,0.07096551767500092
none,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,0.08041031603195434
none,sequence_h3k4me3_rrbs,PAM (21-23),linear,0.171651425848684
none,sequence_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.29244117425444033
none,sequence_h3k4me3_rrbs,seed core (9-16),mlp,0.3105205422513
none,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.30333199605098893
none,sequence_h3k4me3_rrbs,PAM (21-23),mlp,0.09370628744327075
none,sequence_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.28186848868600267
none,sequence_h3k4me3_rrbs,seed core (9-16),transformer,0.3178882903528555
none,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.32621421289814045
none,sequence_h3k4me3_rrbs,PAM (21-23),transformer,0.07402900806300144
none,sequence_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.2804670808862809
none,sequence_h3k4me3_rrbs,seed core (9-16),xgboost,0.3250476426595971
none,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.34849360440198507
none,sequence_h3k4me3_rrbs,PAM (21-23),xgboost,0.045991672052136924
none,sequence_rrbs,PAM-distal (1-8),cnn,0.34490888257639607
none,sequence_rrbs,seed core (9-16),cnn,0.343613146968197
none,sequence_rrbs,PAM-proximal seed (17-20),cnn,0.20007367607933602
none,sequence_rrbs,PAM (21-23),cnn,0.11140429437607091
none,sequence_rrbs,PAM-distal (1-8),linear,0.6132292006245603
none,sequence_rrbs,seed core (9-16),linear,9.574461424994068e-09
none,sequence_rrbs,PAM-proximal seed (17-20),linear,7.328031688961276e-12
none,sequence_rrbs,PAM (21-23),linear,0.38677078979365037
none,sequence_rrbs,PAM-distal (1-8),mlp,0.2940349941388177
none,sequence_rrbs,seed core (9-16),mlp,0.3191251796748093
none,sequence_rrbs,PAM-proximal seed (17-20),mlp,0.30174852215718523
none,sequence_rrbs,PAM (21-23),mlp,0.08509130402918766
none,sequence_rrbs,PAM-distal (1-8),transformer,0.26931422453060905
none,sequence_rrbs,seed core (9-16),transformer,0.2718693682383799
none,sequence_rrbs,PAM-proximal seed (17-20),transformer,0.3823670567711635
none,sequence_rrbs,PAM (21-23),transformer,0.07644935045984755
none,sequence_rrbs,PAM-distal (1-8),xgboost,0.28761256644365396
none,sequence_rrbs,seed core (9-16),xgboost,0.3300665118189109
none,sequence_rrbs,PAM-proximal seed (17-20),xgboost,0.33729676265140074
none,sequence_rrbs,PAM (21-23),xgboost,0.04502415908603441
