训练方式(split_type),细胞系(cell_line),环境配置(environment),模型(model),特征名(feature),显著性等级(significance),核心贡献指标值,信噪比(SNR/t_stat),FDR校正q值
all,hct116,all,cnn53,pos8_H3K4me3,.,0.0009047896019183,0.9556333422660828,
all,hct116,all,cnn53,pos9_H3K4me3,.,0.0009043262689374,0.95610111951828,
all,hct116,all,cnn53,pos15_H3K4me3,.,0.000903510430362,0.9700406193733216,
all,hct116,all,cnn53,pos10_H3K4me3,.,0.0009023007587529,0.9614876508712769,
all,hct116,all,cnn53,pos14_H3K4me3,.,0.0009011014481075,0.97372967004776,
all,hct116,all,cnn53,pos11_H3K4me3,.,0.0008988223271444,0.9769850373268129,
all,hct116,all,cnn53,pos12_H3K4me3,.,0.0008986801258288,0.9759783148765564,
all,hct116,all,cnn53,pos13_H3K4me3,.,0.0008977412944659,0.9805471897125244,
all,hct116,all,cnn53,pos21_CTCF,.,0.0008764702361077,0.8749340176582336,
all,hct116,all,cnn53,pos3_H3K4me3,.,0.0008641599561087,0.8632302284240723,
all,hct116,all,cnn53,pos3_Dnase,.,0.0007132269674912,1.140704870223999,
all,hct116,all,cnn53,pos21_Dnase,.,0.0006099632009863,1.061138153076172,
all,hct116,all,cnn53,pos1_H3K4me3,.,0.0005773829761892,1.098883032798767,
all,hct116,all,cnn53,pos1_Dnase,.,0.0003936146677006,1.096705675125122,
all,hct116,all,cnn53,pos23_Dnase,.,0.0003904135955963,1.1761648654937744,
all,hct116,all,cnn73,pos18_A,**,0.0266247875988483,1.8451954126358032,
all,hct116,all,cnn73,pos4_H3K4me3,**,0.007224918808788,1.8498042821884155,
all,hct116,all,cnn73,pos22_H3K4me3,**,0.0060929413884878,1.8213355541229248,
all,hct116,all,cnn73,pos20_Dnase,**,0.0053428881801664,1.8251831531524656,
all,hct116,all,cnn73,pos22_Dnase,**,0.0039172954857349,1.932040452957153,
all,hct116,all,cnn73,pos2_H3K4me3,**,0.0037548965774476,2.328718900680542,
all,hct116,all,cnn73,pos1_CTCF,**,0.0034126080572605,1.949931025505066,
all,hct116,all,cnn73,pos1_H3K4me3,**,0.0032442454248666,2.124549627304077,
all,hct116,all,cnn73,pos18_C,*,0.0294142160564661,1.7918634414672852,
all,hct116,all,cnn73,pos19_A,*,0.0230505540966987,1.7652922868728638,
all,hct116,all,cnn73,pos20_C,*,0.021521495655179,1.5869766473770142,
all,hct116,all,cnn73,pos19_T,*,0.0184539034962654,1.347000002861023,
all,hct116,all,cnn73,pos23_A,*,0.0182154942303895,1.5059053897857666,
all,hct116,all,cnn73,pos3_C,*,0.0168767999857664,1.6598163843154907,
all,hct116,all,cnn73,pos22_A,*,0.0167379155755043,1.411678671836853,
all,hct116,all,cnn73,pos20_T,*,0.0165379401296377,1.269434094429016,
all,hct116,all,cnn73,pos16_G,*,0.0162196923047304,1.355926275253296,
all,hct116,all,cnn73,pos18_T,*,0.0160689353942871,1.256830096244812,
all,hct116,all,cnn73,pos5_T,*,0.0160447265952825,1.5533441305160522,
all,hct116,all,cnn73,pos21_A,*,0.0157957132905721,1.4159460067749023,
all,hct116,all,cnn73,pos22_C,*,0.0155863706022501,1.4297220706939695,
all,hct116,all,cnn73,pos20_G,*,0.0154266878962516,1.4397722482681274,
all,hct116,all,cnn73,pos17_A,*,0.0145401190966367,1.3703925609588623,
all,hct116,all,cnn73,pos20_A,*,0.0144668100401759,1.2863413095474243,
all,hct116,all,cnn73,pos17_T,*,0.014437492005527,1.2458150386810305,
all,hct116,all,cnn73,pos6_T,*,0.0141492942348122,1.336068630218506,
all,hct116,all,cnn73,pos4_T,*,0.0140402037650346,1.4583005905151367,
all,hct116,all,cnn73,pos15_G,*,0.0139699829742312,1.3272651433944702,
all,hct116,all,cnn73,pos2_T,*,0.01362847071141,1.5588126182556152,
all,hct116,all,cnn73,pos22_G,*,0.0130440993234515,1.3815300464630127,
all,hct116,all,cnn73,pos1_C,*,0.0125346016138792,1.567558526992798,
all,hct116,all,cnn73,pos1_G,*,0.0124329403042793,1.41735577583313,
all,hct116,all,cnn73,pos5_A,*,0.0124303102493286,1.412488341331482,
all,hct116,all,cnn73,pos19_G,*,0.0124010052531957,1.2794729471206665,
all,hct116,all,cnn73,pos21_C,*,0.012162341736257,1.2381404638290403,
all,hct116,all,cnn73,pos7_T,*,0.0121529763564467,1.2920610904693604,
all,hct116,all,cnn73,pos14_G,*,0.0119525678455829,1.2297435998916626,
all,hct116,all,cnn73,pos21_T,*,0.0119176469743251,1.27301287651062,
all,hct116,all,cnn73,pos8_T,*,0.0118686752393841,1.2722175121307373,
all,hct116,all,cnn73,pos10_T,*,0.0117894886061549,1.2779055833816528,
all,hct116,all,cnn73,pos6_A,*,0.0117763243615627,1.3886226415634155,
all,hct116,all,cnn73,pos9_T,*,0.0116526326164603,1.2521828413009644,
all,hct116,all,cnn73,pos11_T,*,0.0114645827561616,1.261126160621643,
all,hct116,all,cnn73,pos12_T,*,0.0113092381507158,1.2757052183151243,
all,hct116,all,cnn73,pos16_T,*,0.0112748499959707,1.2122260332107544,
all,hct116,all,cnn73,pos8_A,*,0.0106017440557479,1.2654640674591064,
all,hct116,all,cnn73,pos7_A,*,0.0105782020837068,1.2458317279815674,
all,hct116,all,cnn73,pos14_C,*,0.0103858867660164,1.2727643251419067,
all,hct116,all,cnn73,pos13_T,*,0.0103295147418975,1.2390192747116089,
all,hct116,all,cnn73,pos16_A,*,0.0103204417973756,1.240676760673523,
all,hct116,all,cnn73,pos4_C,*,0.0101977046579122,1.3035467863082886,
all,hct116,all,cnn73,pos23_G,*,0.0100319692865014,1.2421692609786987,
all,hct116,all,cnn73,pos10_A,*,0.0099941631779074,1.2375342845916748,
all,hct116,all,cnn73,pos11_A,*,0.009984191507101,1.227157473564148,
all,hct116,all,cnn73,pos12_A,*,0.0099780149757862,1.2130420207977295,
all,hct116,all,cnn73,pos13_A,*,0.0099014183506369,1.2708340883255005,
all,hct116,all,cnn73,pos9_A,*,0.0098389722406864,1.2462576627731323,
all,hct116,all,cnn73,pos22_T,*,0.0096973208710551,1.2025461196899414,
all,hct116,all,cnn73,pos13_C,*,0.0096023483201861,1.2579786777496338,
all,hct116,all,cnn73,pos7_C,*,0.0095556369051337,1.2070677280426023,
all,hct116,all,cnn73,pos15_C,*,0.0095156067982316,1.2332298755645752,
all,hct116,all,cnn73,pos3_A,*,0.009498898871243,1.285400390625,
all,hct116,all,cnn73,pos11_C,*,0.0094866026192903,1.213259220123291,
all,hct116,all,cnn73,pos14_A,*,0.0094409389421343,1.2503434419631958,
all,hct116,all,cnn73,pos9_C,*,0.0093864919617772,1.2021692991256714,
all,hct116,all,cnn73,pos12_C,*,0.0093531552702188,1.227912425994873,
all,hct116,all,cnn73,pos15_T,*,0.0093032391741871,1.228830099105835,
all,hct116,all,cnn73,pos14_T,*,0.0091324374079704,1.2136197090148926,
all,hct116,all,cnn73,pos21_G,*,0.0090277707204222,1.208099603652954,
all,hct116,all,cnn73,pos15_A,*,0.008949002251029,1.225192666053772,
all,hct116,all,cnn73,pos4_A,*,0.0089477794244885,1.2822771072387695,
all,hct116,all,cnn73,pos21_H3K4me3,*,0.0089305443689227,1.6293339729309082,
all,hct116,all,cnn73,pos14_H3K4me3,*,0.0086932918056845,1.7314810752868652,
all,hct116,all,cnn73,pos12_H3K4me3,*,0.0086872233077883,1.7309913635253906,
all,hct116,all,cnn73,pos10_H3K4me3,*,0.0086859026923775,1.7254830598831177,
all,hct116,all,cnn73,pos13_H3K4me3,*,0.0086853895336389,1.734491944313049,
all,hct116,all,cnn73,pos11_H3K4me3,*,0.0086842607706785,1.7342479228973389,
all,hct116,all,cnn73,pos9_H3K4me3,*,0.0086789540946483,1.7316778898239136,
all,hct116,all,cnn73,pos8_H3K4me3,*,0.0086746187880635,1.7201179265975952,
all,hct116,all,cnn73,pos16_H3K4me3,*,0.0086675016209483,1.728743553161621,
all,hct116,all,cnn73,pos15_H3K4me3,*,0.0086653679609298,1.7367379665374756,
all,hct116,all,cnn73,pos17_H3K4me3,*,0.0086555574089288,1.7222838401794434,
all,hct116,all,cnn73,pos7_H3K4me3,*,0.0086547313258051,1.7233636379241943,
all,hct116,all,cnn73,pos18_H3K4me3,*,0.0086467443034052,1.7156245708465576,
all,hct116,all,cnn73,pos6_H3K4me3,*,0.0086427442729473,1.715903401374817,
all,hct116,all,cnn73,pos5_H3K4me3,*,0.0086210435256361,1.7103097438812256,
all,hct116,all,cnn73,pos3_T,*,0.0086189275607466,1.2111629247665403,
all,hct116,all,cnn73,pos19_H3K4me3,*,0.0085916332900524,1.7072781324386597,
all,hct116,all,cnn73,pos5_C,*,0.0082895746454596,1.2225193977355957,
all,hct116,all,cnn73,pos20_H3K4me3,*,0.0082227615639567,1.7186613082885742,
all,hct116,all,cnn73,pos3_H3K4me3,*,0.008031265810132,1.7547695636749268,
all,hct116,all,cnn73,pos23_T,*,0.0070217074826359,1.333505392074585,
all,hct116,all,cnn73,pos1_T,*,0.0069624101743102,1.2090685367584229,
all,hct116,all,cnn73,pos21_Dnase,*,0.0063598174601793,1.7124470472335815,
all,hct116,all,cnn73,pos3_Dnase,*,0.0060760076157748,1.766372799873352,
all,hct116,all,cnn73,pos4_Dnase,*,0.0059564639814198,1.785779356956482,
all,hct116,all,cnn73,pos18_Dnase,*,0.0059047765098512,1.7434568405151367,
all,hct116,all,cnn73,pos17_Dnase,*,0.0059014866128563,1.760867476463318,
all,hct116,all,cnn73,pos8_Dnase,*,0.005896758288145,1.7702898979187012,
all,hct116,all,cnn73,pos10_Dnase,*,0.0058961394242942,1.775700926780701,
all,hct116,all,cnn73,pos14_Dnase,*,0.0058940681628882,1.7774053812026978,
all,hct116,all,cnn73,pos11_Dnase,*,0.0058926516212522,1.7870925664901731,
all,hct116,all,cnn73,pos13_Dnase,*,0.0058905156329274,1.7840396165847778,
all,hct116,all,cnn73,pos9_Dnase,*,0.0058897514827549,1.7812594175338743,
all,hct116,all,cnn73,pos7_Dnase,*,0.0058892802335321,1.772333025932312,
all,hct116,all,cnn73,pos16_Dnase,*,0.0058874981477856,1.764377236366272,
all,hct116,all,cnn73,pos15_Dnase,*,0.0058874147944152,1.775155782699585,
all,hct116,all,cnn73,pos12_Dnase,*,0.005886978469789,1.7817460298538208,
all,hct116,all,cnn73,pos19_Dnase,*,0.0058861533179879,1.7378990650177002,
all,hct116,all,cnn73,pos6_Dnase,*,0.0058797094970941,1.7658536434173584,
all,hct116,all,cnn73,pos5_Dnase,*,0.0058778175152838,1.7612435817718506,
all,hct116,all,cnn73,pos2_RRBS,*,0.0057720970362424,1.4355556964874268,
all,hct116,all,cnn73,pos23_RRBS,*,0.0046118139289319,1.5886576175689695,
all,hct116,all,cnn73,pos3_RRBS,*,0.0044588749296963,1.5223851203918457,
all,hct116,all,cnn73,pos21_CTCF,*,0.0040927957743406,1.495226263999939,
all,hct116,all,cnn73,pos3_CTCF,*,0.0040115024894475,1.56817364692688,
all,hct116,all,cnn73,pos6_RRBS,*,0.0039602117612957,1.518682599067688,
all,hct116,all,cnn73,pos5_RRBS,*,0.003959575202316,1.520236849784851,
all,hct116,all,cnn73,pos7_RRBS,*,0.0039538126438856,1.5156396627426147,
all,hct116,all,cnn73,pos8_RRBS,*,0.0039525949396193,1.512810468673706,
all,hct116,all,cnn73,pos10_RRBS,*,0.0039491946808993,1.5149004459381104,
all,hct116,all,cnn73,pos12_RRBS,*,0.0039435401558876,1.512556552886963,
all,hct116,all,cnn73,pos11_RRBS,*,0.0039428281597793,1.5097945928573608,
all,hct116,all,cnn73,pos9_RRBS,*,0.0039408821612596,1.5077738761901855,
all,hct116,all,cnn73,pos13_RRBS,*,0.0039372397586703,1.510970950126648,
all,hct116,all,cnn73,pos14_RRBS,*,0.0039343000389635,1.514835238456726,
all,hct116,all,cnn73,pos15_RRBS,*,0.0039125429466366,1.5082118511199951,
all,hct116,all,cnn73,pos16_RRBS,*,0.0039107450284063,1.5156824588775637,
all,hct116,all,cnn73,pos17_RRBS,*,0.0038949062582105,1.5096217393875122,
all,hct116,all,cnn73,pos18_RRBS,*,0.0038835566956549,1.50935161113739,
all,hct116,all,cnn73,pos19_RRBS,*,0.003860690863803,1.4992111921310425,
all,hct116,all,cnn73,pos19_CTCF,*,0.0036937734112143,1.5679261684417725,
all,hct116,all,cnn73,pos18_CTCF,*,0.0036842937115579,1.557944655418396,
all,hct116,all,cnn73,pos17_CTCF,*,0.0036630893591791,1.5671037435531616,
all,hct116,all,cnn73,pos16_CTCF,*,0.0036401003599166,1.5904755592346191,
all,hct116,all,cnn73,pos15_CTCF,*,0.0036195907741785,1.6187533140182495,
all,hct116,all,cnn73,pos14_CTCF,*,0.0036113292444497,1.6244885921478271,
all,hct116,all,cnn73,pos6_CTCF,*,0.003603707998991,1.6456218957901,
all,hct116,all,cnn73,pos13_CTCF,*,0.0036030625924468,1.6484293937683103,
all,hct116,all,cnn73,pos8_CTCF,*,0.0036029906477779,1.6475396156311035,
all,hct116,all,cnn73,pos5_CTCF,*,0.0036024742294102,1.6433509588241575,
all,hct116,all,cnn73,pos7_CTCF,*,0.0036013836506754,1.6570496559143066,
all,hct116,all,cnn73,pos10_CTCF,*,0.0036012642085552,1.6538541316986084,
all,hct116,all,cnn73,pos11_CTCF,*,0.0035971256438642,1.6672419309616089,
all,hct116,all,cnn73,pos12_CTCF,*,0.0035952287726104,1.6440476179122925,
all,hct116,all,cnn73,pos9_CTCF,*,0.0035946848802268,1.6629539728164673,
all,hct116,all,cnn73,pos21_RRBS,*,0.0034805259201675,1.5988088846206665,
all,hct116,all,cnn73,pos4_CTCF,*,0.0034649895969778,1.6633576154708862,
all,hct116,all,cnn73,pos20_RRBS,*,0.0034226938150823,1.5746623277664185,
all,hct116,all,cnn73,pos23_H3K4me3,*,0.0034209550358355,1.684198021888733,
all,hct116,all,cnn73,pos4_RRBS,*,0.0033905981108546,1.5784868001937866,
all,hct116,all,cnn73,pos23_CTCF,*,0.003325393423438,1.508657693862915,
all,hct116,all,cnn73,pos20_CTCF,*,0.0032587388996034,1.483253002166748,
all,hct116,all,cnn73,pos1_RRBS,*,0.0031320406123995,1.522659420967102,
all,hct116,all,cnn73,pos2_Dnase,*,0.0029560350812971,1.5790343284606934,
all,hct116,all,cnn73,pos2_CTCF,*,0.0022187156137079,1.3218587636947632,
all,hct116,all,cnn73,pos1_Dnase,*,0.0015956321731209,1.752461075782776,
all,hct116,all,cnn73,pos22_CTCF,*,0.0015313118929043,1.3000692129135132,
all,hct116,all,cnn73,pos22_RRBS,*,0.0013459509937092,1.4884390830993652,
all,hct116,all,cnn73,pos23_Dnase,*,0.0010314049432054,1.2532528638839722,
all,hct116,all,cnn73,pos19_C,.,0.0134959267452359,1.1687462329864502,
all,hct116,all,cnn73,pos18_G,.,0.0103757483884692,1.0945814847946167,
all,hct116,all,cnn73,pos17_C,.,0.0103480946272611,1.095266342163086,
all,hct116,all,cnn73,pos13_G,.,0.0101550994440913,1.168612718582153,
all,hct116,all,cnn73,pos17_G,.,0.0099387215450406,1.1243923902511597,
all,hct116,all,cnn73,pos8_C,.,0.0095663899555802,1.1842743158340454,
all,hct116,all,cnn73,pos10_G,.,0.0095293391495943,1.1722164154052734,
all,hct116,all,cnn73,pos11_G,.,0.0095224184915423,1.1781551837921145,
all,hct116,all,cnn73,pos12_G,.,0.0093921963125467,1.137650728225708,
all,hct116,all,cnn73,pos6_C,.,0.0092421434819698,1.1996567249298096,
all,hct116,all,cnn73,pos9_G,.,0.0091441068798303,1.1807243824005127,
all,hct116,all,cnn73,pos23_C,.,0.0090363370254635,1.1908200979232788,
all,hct116,all,cnn73,pos8_G,.,0.008974140509963,1.1511245965957642,
all,hct116,all,cnn73,pos10_C,.,0.0088372509926557,1.1951123476028442,
all,hct116,all,cnn73,pos7_G,.,0.0086710900068283,1.1394166946411133,
all,hct116,all,cnn73,pos2_C,.,0.0085896933451294,1.1850662231445312,
all,hct116,all,cnn73,pos16_C,.,0.0083401380106806,1.137908101081848,
all,hct116,all,cnn73,pos6_G,.,0.0082935569807887,1.1578713655471802,
all,hct116,all,cnn73,pos5_G,.,0.0082589294761419,1.144394874572754,
all,hct116,all,cnn73,pos4_G,.,0.0073376600630581,1.135257363319397,
all,hct116,all,cnn73,pos2_G,.,0.0069964579306542,1.1496689319610596,
all,hct116,all,cnn73,pos3_G,.,0.0068235113285481,1.175609469413757,
all,hct116,all,cnn73,pos1_A,.,0.006774122826755,1.1909000873565674,
all,hct116,all,cnn73,pos2_A,.,0.0066990735940635,1.1824116706848145,
all,hct116,all,linear,pos18_C,***,0.0468890121273233,7.126085510729624,1.8435253323900724e-10
all,hct116,all,linear,pos20_G,***,0.0321605500387103,4.487654217151071,0.0003952050641142
all,hct116,all,linear,pos14_G,***,-0.0286608664908888,-5.115804104360088,2.5991049650508916e-05
all,hct116,all,linear,pos19_G,*,0.0237946951721228,3.518584622359512,0.0141479234775467
all,hct116,all,linear,pos17_C,*,0.0226306519338907,3.2036027579954736,0.0315528966760784
all,hct116,all,linear,pos17_G,*,0.0215813860731926,3.1205705083657933,0.0326249472088524
all,hct116,all,linear,pos5_C,*,0.0204147290572019,3.647296562984353,0.0108125765407426
all,hct116,all,linear,pos1_G,*,0.0179633124874707,3.3240442456838606,0.0240804403286953
all,hct116,all,linear,pos2_G,*,0.0176850852852442,3.139067217639775,0.0326249472088524
all,hct116,all,linear,pos14_C,*,-0.0173921261049897,-3.0570331455355078,0.0363526778821827
all,hct116,all,linear,pos19_C,.,0.0194931711349022,2.8796825456408834,0.0588070082588035
all,hct116,all,linear,pos20_A,.,0.0190981429500864,2.6911591700323774,0.0825930347261159
all,hct116,all,linear,pos18_A,.,-0.0175663572868099,-2.744668672214283,0.0756782969883294
all,hct116,all,linear,pos14_A,.,-0.0159226830957042,-2.823446017737588,0.0643237508159595
all,hct116,all,linear,pos3_C,.,-0.0144224655817837,-2.622666943735319,0.0944322171525718
all,hct116,all,mlp,pos23_G,***,0.009122078,3.9774354,
all,hct116,all,mlp,pos22_CTCF,**,0.01104066,2.2193868,
all,hct116,all,mlp,pos15_H3K4me3,**,0.008572356,1.9006798,
all,hct116,all,mlp,pos17_Dnase,**,0.007563815,2.2074194,
all,hct116,all,mlp,pos15_Dnase,**,0.0072082723,2.2801573,
all,hct116,all,mlp,pos3_CTCF,**,0.006103281,2.0265808,
all,hct116,all,mlp,pos6_Dnase,**,0.0056764665,2.3499064,
all,hct116,all,mlp,pos5_Dnase,**,0.004582682,2.0473876,
all,hct116,all,mlp,pos12_CTCF,**,0.0045338785,1.969648,
all,hct116,all,mlp,pos8_Dnase,*,0.0065231635,1.7390943,
all,hct116,all,mlp,pos23_CTCF,*,0.0060209157,1.5482963,
all,hct116,all,mlp,pos17_H3K4me3,*,0.00549651,1.6337236,
all,hct116,all,mlp,pos23_H3K4me3,*,0.005423792,1.3688347,
all,hct116,all,mlp,pos13_Dnase,*,0.004978923,1.733505,
all,hct116,all,mlp,pos14_CTCF,*,0.0043572914,1.4773644,
all,hct116,all,mlp,pos21_CTCF,*,0.004313391,1.7414784,
all,hct116,all,mlp,pos19_H3K4me3,*,0.004303507,1.5949287,
all,hct116,all,mlp,pos9_H3K4me3,*,0.0042380495,1.3747728,
all,hct116,all,mlp,pos6_H3K4me3,*,0.0041405004,1.4857793,
all,hct116,all,mlp,pos16_CTCF,*,0.004134599,1.3575461,
all,hct116,all,mlp,pos8_H3K4me3,*,0.0039501237,1.5210409,
all,hct116,all,mlp,pos17_CTCF,*,0.003676184,1.6181726,
all,hct116,all,mlp,pos20_CTCF,*,0.0035287219,1.4833794,
all,hct116,all,mlp,pos4_H3K4me3,*,0.0034373447,1.3428755,
all,hct116,all,mlp,pos2_H3K4me3,*,0.0034124916,1.4530543,
all,hct116,all,mlp,pos10_H3K4me3,*,0.003412071,1.5097208,
all,hct116,all,mlp,pos19_CTCF,*,0.0032499444,1.3312021,
all,hct116,all,mlp,pos14_Dnase,*,0.0032234222,1.2833376,
all,hct116,all,mlp,pos10_CTCF,*,0.0032002202,1.3755691,
all,hct116,all,mlp,pos20_Dnase,*,0.0031890085,1.2490038,
all,hct116,all,mlp,pos12_H3K4me3,*,0.0030025446,1.5265969,
all,hct116,all,mlp,pos5_H3K4me3,*,0.0029535994,1.5161016,
all,hct116,all,mlp,pos16_Dnase,*,0.0027855507,1.3022312,
all,hct116,all,mlp,pos7_CTCF,*,0.002630453,1.2094661,
all,hct116,all,mlp,pos7_H3K4me3,*,0.0026146665,1.2106918,
all,hct116,all,mlp,pos1_H3K4me3,.,0.0028580655,0.8761394,
all,hct116,all,mlp,pos1_CTCF,.,0.002811134,1.0923438,
all,hct116,all,mlp,pos18_H3K4me3,.,0.0026425947,1.1966225,
all,hct116,all,mlp,pos21_Dnase,.,0.0026327916,1.0611231,
all,hct116,all,mlp,pos11_H3K4me3,.,0.0026046613,1.1017064,
all,hct116,all,mlp,pos23_Dnase,.,0.0025331443,0.9586525,
all,hct116,all,mlp,pos4_CTCF,.,0.0022179082,0.93376446,
all,hct116,all,mlp,pos4_Dnase,.,0.0021388175,0.86095834,
all,hct116,all,mlp,pos22_G,.,0.0020878385,1.1508119,
all,hct116,all,mlp,pos5_CTCF,.,0.0020577074,0.9217011,
all,hct116,all,mlp,pos10_Dnase,.,0.0020481695,0.8696211,
all,hct116,all,mlp,pos20_H3K4me3,.,0.002044826,1.0726218,
all,hct116,all,mlp,pos12_Dnase,.,0.002031176,0.81270003,
all,hct116,all,mlp,pos19_Dnase,.,0.0019784288,0.94636214,
all,hct116,all,mlp,pos7_Dnase,.,0.0019540165,1.0223494,
all,hct116,all,mlp,pos18_Dnase,.,0.0019480102,0.9136339,
all,hct116,all,mlp,pos3_Dnase,.,0.0018812238,0.8839786,
all,hct116,all,mlp,pos14_H3K4me3,.,0.0018649345,0.90257347,
all,hct116,all,mlp,pos3_H3K4me3,.,0.0017494163,0.8423935,
all,hct116,all,mlp,pos11_CTCF,.,0.0015312876,0.8745944,
all,hct116,all,mlp,pos13_CTCF,.,0.0015223066,0.84078187,
all,hct116,all,mlp,pos2_CTCF,.,0.0014918954,0.8113753,
all,hct116,all,transformer,pos19_A,**,0.1559413820505142,2.2590582370758057,
all,hct116,all,transformer,pos19_C,**,0.1559413820505142,2.2590582370758057,
all,hct116,all,transformer,pos19_G,**,0.1559413820505142,2.2590582370758057,
all,hct116,all,transformer,pos19_T,**,0.1559413820505142,2.2590582370758057,
all,hct116,all,transformer,pos19_CTCF,**,0.1559413820505142,2.2590582370758057,
all,hct116,all,transformer,pos19_Dnase,**,0.1559413820505142,2.2590582370758057,
all,hct116,all,transformer,pos19_H3K4me3,**,0.1559413820505142,2.2590582370758057,
all,hct116,all,transformer,pos19_RRBS,**,0.1559413820505142,2.2590582370758057,
all,hct116,all,transformer,pos18_A,**,0.0817793533205986,2.141615629196167,
all,hct116,all,transformer,pos18_C,**,0.0817793533205986,2.141615629196167,
all,hct116,all,transformer,pos18_G,**,0.0817793533205986,2.141615629196167,
all,hct116,all,transformer,pos18_T,**,0.0817793533205986,2.141615629196167,
all,hct116,all,transformer,pos18_CTCF,**,0.0817793533205986,2.141615629196167,
all,hct116,all,transformer,pos18_Dnase,**,0.0817793533205986,2.141615629196167,
all,hct116,all,transformer,pos18_H3K4me3,**,0.0817793533205986,2.141615629196167,
all,hct116,all,transformer,pos18_RRBS,**,0.0817793533205986,2.141615629196167,
all,hct116,all,transformer,pos22_RRBS,**,0.0145244812592864,1.822827935218811,
all,hct116,all,transformer,pos22_H3K4me3,**,0.0145244812592864,1.822827935218811,
all,hct116,all,transformer,pos22_Dnase,**,0.0145244812592864,1.822827935218811,
all,hct116,all,transformer,pos22_CTCF,**,0.0145244812592864,1.822827935218811,
all,hct116,all,transformer,pos22_T,**,0.0145244812592864,1.822827935218811,
all,hct116,all,transformer,pos22_G,**,0.0145244812592864,1.822827935218811,
all,hct116,all,transformer,pos22_C,**,0.0145244812592864,1.822827935218811,
all,hct116,all,transformer,pos22_A,**,0.0145244812592864,1.822827935218811,
all,hct116,all,transformer,pos20_RRBS,*,0.1187680810689926,1.7647597789764404,
all,hct116,all,transformer,pos20_H3K4me3,*,0.1187680810689926,1.7647597789764404,
all,hct116,all,transformer,pos20_Dnase,*,0.1187680810689926,1.7647597789764404,
all,hct116,all,transformer,pos20_CTCF,*,0.1187680810689926,1.7647597789764404,
